tweet_id,text,location,date
1631271232724164609,"#4 - Pause, it's ok, breath,  remember #1 smile, then move on. Happens to all of us.... Worst case, reach out for y… https://t.co/v7pvRz240S","Alexandria, VA",2023-03-02
1631734313166274562,@DetroitCSC @LoreRahRahRah @DetroitCityFC There is a chance that the new attacking blood just click and better faci… https://t.co/L197yNxphx,"Livonia, MI",2023-03-03
1631733687464128517,@SenRickScott @marcorubio nice to see you sweating the big stuff. @MiamiOpen is mostly sold out but glad your part… https://t.co/J1XU6FrNRx,"Brooklyn, NY",2023-03-03
1631727061843812353,I get full body chills when the I See The Light scene in Happily Ever After graces the castle again,"Lake Butler, FL",2023-03-03
1631725903238635537,"Not gone lie, them shrooms kicked back while I was Schubas last night. I zoned out and was sweating","Chicago, IL",2023-03-03
1631725553941196800,"That's not nice of you for waking me middle of me napping. Feels like I'm dealing with chills with a high fever, bu… https://t.co/RvORJaXvMA","Illinois, USA",2023-03-03
1631724227845066758,CHILLS😈😹 https://t.co/tm1gYkEf6W,"Pennsylvania, USA",2023-03-03
1631718394457202698,@ndcjr I was in a car fire one breath of that acrid smoke almost killed me I barely got out and was sick for days b… https://t.co/pnIpLeJkBd,"Northern Bruce Peninsula, Ontario",2023-03-03
1631714860739465216,"COVID finally got me. 

48 hours of fever and chills. Couldn’t even drink tea because all I could really do was lay… https://t.co/TZlmwdR5GV","Spokane, WA",2023-03-03
1631711343454691337,"This gave me chills 😯
#AttackonTitanFinalSeasonpart3

https://t.co/pB0VPbZzJR","Chicago, IL",2023-03-03
1631709161137528832,CHILLS!! #BringTheGold https://t.co/ZeqyIOy4ho,"San Diego, CA",2023-03-03
1631702384077570053,except that one mf. he gives me chills fr.,"Taos, NM",2023-03-03
1631699681679126528,Never take breathing for granted. I am much better. I was breathing on my own for an hour this morning. Pneumonia is a horrible experience.,"Reno, NV",2023-03-03
1631693133174931471,@GoddessShanell_ That shit gives me chills every time like the first time I heard it.,"College Park, GA",2023-03-03
1631688971339087874,You know that feeling of when a higher up pulls you into a meeting and closes the door? Stomach drops and you start… https://t.co/n4ygGMEVFT,"Romeoville, IL",2023-03-03
1631687578318696448,Chills! I'd love to be a fly on the wall when disturbed decided to cover this song #soundofsilence #Disturbed… https://t.co/gDqbV72wyn,"California, USA",2023-03-03
1631684440777785346,@heen_Doggish Dawg I had chills just watching. He was nuts,"Oxford, MS",2023-03-03
1631677500865519616,SMH Rory 🤦🏾‍♀️ I can’t believe I’m sweating you to make the cut,"Abington, MA",2023-03-03
1631676915604942849,my meditation this morning sent chills down my spine 🙌🏽,"Georgia, USA",2023-03-03
1631673223342354434,Umm… actual cold chills https://t.co/gULYW5aKXB,"St Louis, MO",2023-03-03
1631672066305867777,"Trader Joe's - Winter Park, Florida - Suspected food poisoning. Symptoms: Diarrhea, Nausea, Vomiting, Chills, Heada… https://t.co/cLrGKhdKVx","Winter Park, FL",2023-03-03
1631670424554569730,It’s giving me chills https://t.co/q5TXmAL37d,"Independence, OH",2023-03-03
1631666788730654721,"Panera Bread - Lincoln, Nebraska - Suspected food poisoning. Symptoms: Diarrhea, Stomach Pain, Chills, Headache
Sus… https://t.co/glDBTbhOQ2","Lincoln, NE",2023-03-03
1631665807359877122,"@IamBryanCain It was really, really good!  Wow that ending scene! Chills!!","Toronto, Ontario",2023-03-03
1631664933417959424,Pretty sure I have pneumonia but got no more days to take off. Mask it is 🤦🏽‍♂️ #LotteryMePlease,"Memphis, TN",2023-03-03
1631657521105518592,"So x-rays show minor irritation consistent w getting over pneumonia.  Kinda wtf, because pneumonia, again, n we did… https://t.co/MFsoPbMBob","Queens, NY",2023-03-03
1631656319869501441,The Mayo Clinic saved my life with a double lung transplant following my battle with COVID pneumonia. They are adva… https://t.co/2IFbR1a7hL,"Florida, USA",2023-03-03
1631642788361129988,@DailyLoud I mean... Do you ladies like that? his cokehead ass sweating and sexually harassing you on stage?,"Clinton, MI",2023-03-03
1631639062850273280,"Cape Coral, Florida - Ate these tomatoes on Sat Feb 25th, 2023 and became ill around 1300 and became ill with fever… https://t.co/jOr2AP5bnv","Cape Coral, FL",2023-03-03
1631638634427187204,"@Shawna_Reed When Gipp said ""overpay the ignorance &amp; underpay the intelligence"", he gave me chills! #realSpill","Perry, GA",2023-03-03
1631631420429836290,"#RIP #OTD in 2003 actor (The Magnificent Seven; One, Two, Three; Life Is Beautiful) Horst Buchholz died unexpectedl… https://t.co/dMn1YhDlfL","Scottdale, GA",2023-03-03
1631631258269908992,"I got all the chills watching the new  @F1 intro 😍🫠 
ALL THE CHILLS @Carlossainz55 @Charles_Leclerc @LewisHamilton… https://t.co/LFmxpK0J3c","Colorado, USA",2023-03-03
1631624610931245057,"My two weeks in the south is finally over 

Can’t come back .. Too much good food but the humidity is unforgiving 

I’m still sweating","Memphis, TN",2023-03-03
1631619835690885123,"Washington, District of Columbia - Suspected food poisoning. Symptoms: Nausea, Vomiting, Stomach Pain, Cramps, Chil… https://t.co/C1NGNU50s4","Washington, DC",2023-03-03
1631618309035638786,"Haha same. NukesTop5, Chills, and several others. https://t.co/7aNQJaZuXN","Pennsylvania, USA",2023-03-03
1631585920511098881,@Crotin Man! Season 1 gave me chills so many times.,"Bronx, NY",2023-03-03
1631585641250037760,I’m trying to catch my bearings and all they do are demonic enchantments and those in a jist are it’s sweating.. so… https://t.co/s9ddafJxNb,"New York, USA",2023-03-03
1631558090951647232,@ClayWendler amazing video gave me chills,"Chicago, IL",2023-03-03
1631523971500761089,@NBAonTNT @SHAQ @MCHammer @_Mysticale why he sweating so much 🤣🤣🤣🤣,"Manhattan, NY",2023-03-03
1631521987666518017,"Wasn't even 15 seconds in and I got chills 

#JhopexJcole #on_the_street","Phoenix, AZ",2023-03-03
1631510618141511681,@kensgracie @GoldenKnights Thanks! This bronchitis didn’t want to go away.,"Las Vegas, NV",2023-03-03
1631741037986152448,"@calliemelancon Love this. Always a major Springer fan, but baseball is a business. George is a helluva ballplayer,… https://t.co/KDZIweS4hx","Chickasha, OK",2023-03-03
1631750539078955008,Chills. #BringTheGold https://t.co/cSl7c7IXSF,"Encinitas, CA",2023-03-03
1631748278747385856,Going to work with pneumonia 🤘🏼 perfect,"Winnipeg, Manitoba",2023-03-03
1631754567137239041,i just started sweating cant think about anything else omfg,"Columbus, OH",2023-03-03
1631751028151566336,@thebreannabrown Chills all night https://t.co/lrbrUSQRkM,"Edmonton, Alberta",2023-03-03
1631765709037400065,"37 straight wins for Toledo teams

Credit goes to the incredible fans too. If @ToledoWBB players got chills Wednesd… https://t.co/xHBDkLzZxU","Toledo, OH",2023-03-03
1631762812493082625,I finally listened to #RedRubyDaSleeze   I have chills… 💎,"Georgia, USA",2023-03-03
1631770633959882755,@cozydonte this niggas wasn’t even sweating he really is a myth https://t.co/lV7lmwROfG,"Paterson, NJ",2023-03-03
1631768256699572224,@sentsali1 @chills_valee Tell him 🤣🤣🤣 https://t.co/gfjp555rCL,"Montréal, Québec",2023-03-03
1631767421236264963,This will forever be one of my favorite songs I get chills every time I hear it! 💖 https://t.co/trUB74xxDt,"Virginia, USA",2023-03-03
1631779460436426756,"I don’t know who needs to hear this, but you’re not sweating out any toxins in the sauna. Toxins are excreted from… https://t.co/WbnsfX6Zqw","Corpus Christi, TX",2023-03-03
1631785360396017665,I’m ready to get married now. I’m getting chills from this wedding,"Red Oak, TX",2023-03-03
1631782790638321669,drank a super bang and i been spinning and sweating for the last hour https://t.co/lPVnp7MQYR,"Florida, USA",2023-03-03
1631791506922127360,@SyedAAhmad5 That gave me chills. Amazing.,"Gibbsboro, NJ",2023-03-03
1631797938807775232,"{ D O N U T }  Dosi x Peanut Butter Breath 💨
In stock at @CookiesonHighst &amp; @cookiescorvall !
Required Warning: Do… https://t.co/vQz21ltJkR","Eugene, OR",2023-03-03
1631797591242407941,"@Sophia_Adeline 🙉 say it ain’t so … hopefully it’s a regional thing, I ran out of masks long ago and refuse to spen… https://t.co/QKI6i3ujqa","San Diego, CA",2023-03-03
1631800622155694081,I don’t know why today out of all days I start overthinking more than usual to the point where I can’t breath like… https://t.co/qL5BDl9K2D,"Enterprise, NV",2023-03-03
1631800059494035456,@BrianEntin Absolute chills when looking in his dead eyes.,"Carlsbad, CA",2023-03-03
1631799017628893184,"@tyler_hynes The preview gave me CHILLS! SO EXCITED!!! Absolutely love this artistic direction! Very, very cool! 😎❤️","Chaska, MN",2023-03-03
1631806153347985408,@FrankiB Dropping knowledge since day 1. Gave me chills.,"Los Angeles, CA",2023-03-03
1631802761875529728,@cinapelayo This thread gave me chills. I’m sorry you’re going the out this 🖤,"Maine, USA",2023-03-03
1631809665741848576,@yankeegrl80 For me it was…just felt like a nasty cold. Never had fever or chills,"Virginia, USA",2023-03-04
1631809185636663297,"This never gets old. Chills watching the second half everytime 

https://t.co/PBWh08AZAw","Ontario, NY",2023-03-04
1631808009310547968,@ovppodcast Still gives me chills.,"Colorado Springs, CO",2023-03-04
1631807639196770304,Biggest turn off on twitter is when mad girls share the same dudes especially trans girl like there’s so many nigga… https://t.co/J7ToBEYBAK,"Atlanta, GA",2023-03-04
1631814865785421825,*sweating* 😭 https://t.co/47iZK60a6t,"Maryland, USA",2023-03-04
1631820550426222593,BITCH I HAD CHILLS https://t.co/AtPqRUXS0w,"Holland, MI",2023-03-04
1631822980241080322,And now here I am sweating like crazy on this packed flight lol,"Charlotte, NC",2023-03-04
1631822457349849088,"I planned to get here much earlier, but I still got here eventually. And so, swimming &amp; sweating. (@ 24 Hour Fitnes… https://t.co/e7gy4alEKA","Fullerton, CA",2023-03-04
1631822312419762178,Rewatching Creed in anticipation of the new one and that dirt bike scene still gives me chills. Truly the best reboot of the last decade.,"New Haven, CT",2023-03-04
1631831602090131456,@DaninFortWorth @VMartBaseball That actually gave me the chills of how accurate that is 😬,"Corinth, TX",2023-03-04
1631837697466593280,"After sweating out the first 2/3rds of this game, Drake is going to pull out the win. On to tomorrow! #ArchMadness","St Louis, MO",2023-03-04
1631836890717470723,@imtherealhector My ex-step daughter was admitted in the hospital with pneumonia and I get this random email from h… https://t.co/q6f7bXBarH,"Florida, USA",2023-03-04
1631836651394592768,"@witchypoorose Head feels like it's going to explode, rattles in my chest when I cough, fever, chills, aches, and m… https://t.co/4A7TbGT953","Omaha, NE",2023-03-04
1631842380113661955,@EliotShorrParks @PedroRiveraTV @sgray2227 chills,"California, USA",2023-03-04
1631854301227384832,eyeballs r sweating,"Stockton, CA",2023-03-04
1631860044491902976,Using Bledsoes affirmation from the end of his book. “I am here.” I added “I am here. Where are you?” Has worked tw… https://t.co/53WHWYqitc,"Kenora 38B, Ontario",2023-03-04
1631858288051486722,Just Wanna Rock came on. How are the kids doing this dance? I was out of breath 30 seconds in 😂,"Charlotte, NC",2023-03-04
1631863964467380226,"This was the final play, I still have chills….congrats to all my fellow #NewYorkKnicks &amp; #juliusrandle fans, look a… https://t.co/PWo3QS4JZe",FTX Arena,2023-03-04
1631873368604508160,"I know it’s not your team, but this is so cool. Gave me chills! https://t.co/vhNGVmum4e","Georgia, USA",2023-03-04
1631873633336557569,"What is a sports moment that still gives you chills to this day? 
I’ll start: https://t.co/9lRTZQMi2D","Tigard, OR",2023-03-04
1631878480555065344,the loml gave me a hug friday night and that tik tok audio about p*ssy purring makes so much sense now. i swear to… https://t.co/Hq7OdlKC5V,"Orlando, FL",2023-03-04
1631878305795420161,"@NICKIMINAJ saying that she’ll never get off her throne, again literally gave me chills.","West Covina, CA",2023-03-04
1632482565079592964,"@ColinBurnett16 Gave me chills reading that. Good work, brother.","Taylors, SC",2023-03-05
1632477984203460609,"Chills just watching this. 
The  people who stood up to dogs, police assaults, crooked politicians, hate. 
You were… https://t.co/stAUfFgiAq","Ellicott City, MD",2023-03-05
1632476644001689601,"5 miles today

New PR for longest I’ve ever ran on my own discretion

Weighing in at 202 as of yesterday, and when… https://t.co/2EIZLxBjgI","Denver, CO",2023-03-05
1632471994246782976,Yes. Hands be sweating &amp; uncontrollably fartin https://t.co/PNjEVifm8B,"Phoenix, AZ",2023-03-05
1632470542761574401,"I’m almost afraid to even open this app anymore lol. Some of y’all need to go take a deep breath.

Anyways, flying… https://t.co/s0I2tBDQx0","Maryville, TN",2023-03-05
1632465861033308160,@BruceReale I live Downtown. (In a glass building.) I stopped sweating traffic a good while ago.,"Bradenton, FL",2023-03-05
1632464780039520261,@KittyPopeEagle1 Have you started your trip yet? It sounds exciting. Hope you have a good nights rest! Still not fe… https://t.co/6tzwI0yyBV,"North Carolina, USA",2023-03-05
1632461988147367936,Sweating bullets rn 😅#FantasyBasketball,"Los Angeles, CA",2023-03-05
1632460159615107072,I need to stop preparing my remarks for this CPD session with @MDRobitaille - I may’ve been a little too excited ab… https://t.co/v9tR9NCJCu,"Toronto, Ontario",2023-03-05
1632459128865017856,I’ve been sitting with my mom for the past 4 hours and as we were talking she was telling me that as they were out… https://t.co/YD4ZQU0iWH,"Fort Worth, TX",2023-03-05
1632458209066893313,Just saw a video of a young brother 24yrs old in court getting hit with 43 yrs. Dayum! That shit jarred my emotions… https://t.co/Hel5eS2nKD,"Phoenix, AZ",2023-03-05
1632457206569267202,No conference tournament does a better job at booking the championship national anthem singer than @ValleyHoops. 🇺🇸… https://t.co/ZNdiCSGsbF,"St Louis, MO",2023-03-05
1632453545097150464,This gives me chills 💔 https://t.co/rxkxS2vgl7,"St Pete Beach, FL",2023-03-05
1632446793211342856,"Went to yoga for the first time in 3 years. Everything was shaking, I was sweating entirely too much &amp; to top it of… https://t.co/4ApG5FT62k","Austin, TX",2023-03-05
1632443734460620801,@VictoriaInVerse Boom. Cuz I’m over here sweating and craving this Liberian pepper soup my girl makes.,"Georgia, USA",2023-03-05
1632442785696497665,Did anyone catch the name of the amazingly talented woman who sang Lift Every Voice and Sing before tip off at the… https://t.co/BlFoWyIB3b,"Greensboro, NC",2023-03-05
1632440521124638726,"Amazon - Charlotte, North Carolina - February 9,2023. After I ate Indomie Migoreng Instant Dry Noodles after an hou… https://t.co/UP5pz1IwiT","Charlotte, NC",2023-03-05
1632435878764195846,I am sweating out this liquor in this gym. I hate workouts after a drunk night.,"Charlotte, NC",2023-03-05
1632432490831904768,now when i get off early enough to make it to sunday brunch nice guys better be fucking good they got these people… https://t.co/t5qDdK7Iod,"Metairie, LA",2023-03-05
1632431350732161025,She’s so out of breath https://t.co/MBKBKd0QaP,"Inglewood, CA",2023-03-05
1632429806473330688,@XFLSeaDragons @B_DiNucci6 @XFL2023 @MattHBerendsen chills #maximus #dragons,"Bellingham, WA",2023-03-05
1632427948643868675,"One of the best writers out there, at the top of his game. Dark, poetic, each page holding a moment that'll take yo… https://t.co/ZD1lYCiS6J","Louisville, KY",2023-03-05
1632427918201683970,everytime i listen to apeshit i have chills not cause it’s good but because when i saw them live the stadium was sh… https://t.co/KqVSk1P8Jy,"Sunrise, FL",2023-03-05
1632425867186958343,Honestly still get chills thinking about this moment… super appreciative to have gotten this opportunity! https://t.co/jZkDJndfzP,"Dover, DE",2023-03-05
1632423989237694466,@GrimlockePrime Didn’t realize I was sweating. That game is intense no matter what console you’re playing on. &amp; I’m… https://t.co/CeUeKUF7fe,"Alpharetta, GA",2023-03-05
1632422125674930183,"Target, Cheerios - Westminster, California - Suspected food poisoning. Symptoms: Diarrhea, Stomach Pain, Chills
Sus… https://t.co/iSYSYVea1c","Westminster, CA",2023-03-05
1632419119529336833,"@Pcast_ol Have you ever driven through a town and got the chills?

Ever wondered what’s stalking those woods?… https://t.co/OaLEkRdL8Y","Burbank, CA",2023-03-05
1632418703735246854,"I had a cold a few weeks ago and ever since, it feels like my body temperature is out of whack. I'm either frigid o… https://t.co/SRx1yF6Kcj","New York, USA",2023-03-05
1632412000473972738,I still get chills watching the clips! https://t.co/CdrXEVSpZ1,"Lombard, IL",2023-03-05
1632401065839587333,@charity_gayle https://t.co/czjlVGWKsX I Listen to this song ever so often and I get chills everytime for the power… https://t.co/bhkjFq9vlj,"South Carolina, USA",2023-03-05
1632394081115467779,i’m going to the ksu game thursday night chills,"Overland Park, KS",2023-03-05
1632392408619950080,y’all believe a nigga that died from pneumonia was curing cancer and aids. wit his silly bald head ass,"Houston, TX",2023-03-05
1632391011564396548,It's chills that everybody is calling Ja dumb lol like i haven't seen anyone trying to make excuses for him,"Baltimore, MD",2023-03-05
1632386755834920961,Chills https://t.co/DuZy3BNgaa,"Durham, NC",2023-03-05
1632380046563323906,"Film Screening: ""Out of Breath"" &amp;amp; Interview with Director, Helena Lemos Petta @HarvardDRCLAS  https://t.co/9iOWILESv0","Cambridge, MA",2023-03-05
1632365145425887232,@Asha777B Stop sweating,"Georgia, USA",2023-03-05
1632347807016255494,That means 💩 is about to get really and admission is confirmed. How have you had Shortness of breath and chest pain… https://t.co/p5N1KYQ5W3,Bahamas,2023-03-05
1632339252401913857,@Scarboroughspot Hats off to them. Ain't no way I'm risking getting pneumonia for vanity.,"Toronto, Ontario",2023-03-05
1632316329830273030,"There’s no time for that chest hurting, shortness of breath shit. I just gotta get up and go do it.🤦🏽‍♀️","Los Angeles, CA",2023-03-05
1632287775415230474,Are you a true degenerate if you aren’t sweating a Basketball game at 3am?,"Columbus, OH",2023-03-05
1632285038342553600,"Falling stars and lucky pennies
Have let me down so many times before
And you're just one more
Oh, dandelion

I'm a… https://t.co/E7KIRaEJzt","North Carolina, USA",2023-03-05
1632284408949383170,X 🥰😎 X 🔥🔥🔥🙌 JEENA FISH 7?BREATH TRICK VS ? MAURICE SAPP HOE RUN JAILTIME FAMILY ? SO Call METRO #7 VET HOE COKE HEA… https://t.co/6EWpQ5uUmO,"Miami Shores, FL",2023-03-05
1632281832434671616,"Really gave me chills watching this live, reminded me of the game winner he hit in the semis in 2015. 

Side note:… https://t.co/eqdbXZu70n","Midwest City, OK",2023-03-05
1632281290849542144,@DamnitKnightly Yeah my roommate went to the hospital a few weeks ago cause she couldn’t breathe and didn’t have co… https://t.co/MzWQp1uQva,"Phoenix, AZ",2023-03-05
1632263667017457665,@Weencastpodcast I just got the chills…That fucking song!…I think I might’ve been trying to forget about that one on purpose.,"Phoenix, AZ",2023-03-05
1632256680481157120,He put a little extra sauce on that Jon Jones introduction. Gave me chills. #UFC285,"Toronto, Ontario",2023-03-05
1632254763768115201,Jones already look out of breath lol #UFC285,"Miami, FL",2023-03-05
1632249475426136064,I HAVE CHILLS HOLY SHIT #UFC285,"Plano, TX",2023-03-05
1632248904908513280,i leave for cancun in 11 days chills,"Overland Park, KS",2023-03-05
1632242397030563847,"""did you hear the crowd chanting 'we want playoffs '?""

""Yes it gave me chills"" 

Me too @timstuetzle18 ...me.too. https://t.co/QHQ9hPPF0D","Ottawa, Ontario",2023-03-05
